period,stay_date,iso_year,iso_week,month,day_of_week,season,is_holiday_period,is_weekend,previous_occupancy,rolling_7_day_occupancy,known_reservations_30d_before,known_guest_count_30d_before,known_average_nights_30d_before,occupied_accommodations,active_reservations,guests_on_site,average_nights,occupancy_rate
2025-W13-D0,2025-03-24,2025,13,3,0,1,0,0,5.833333333333333,6.071428571428571,42,142.79999999999998,4.8,5.0,5.0,12.0,4.2,4.166666666666666
2025-W13-D1,2025-03-25,2025,13,3,1,1,0,0,4.166666666666666,5.833333333333333,42,142.79999999999998,4.8,5.0,5.0,11.0,4.2,4.166666666666666
2025-W13-D2,2025-03-26,2025,13,3,2,1,0,0,4.166666666666666,5.595238095238096,42,142.79999999999998,4.8,5.0,5.0,10.0,4.2,4.166666666666666
2025-W13-D3,2025-03-27,2025,13,3,3,1,0,0,4.166666666666666,5.238095238095238,42,142.79999999999998,4.8,7.0,7.0,17.0,4.142857142857143,5.833333333333333
2025-W13-D4,2025-03-28,2025,13,3,4,1,0,1,5.833333333333333,5.357142857142856,42,142.79999999999998,4.8,8.0,8.0,19.0,3.875,6.666666666666667
2025-W13-D5,2025-03-29,2025,13,3,5,1,0,1,6.666666666666667,5.476190476190475,42,142.79999999999998,4.8,7.0,7.0,20.0,3.7142857142857144,5.833333333333333
2025-W13-D6,2025-03-30,2025,13,3,6,1,0,0,5.833333333333333,5.238095238095238,42,142.79999999999998,4.8,3.0,3.0,11.0,4.666666666666667,2.5
2025-W14-D0,2025-03-31,2025,14,3,0,1,0,0,2.5,4.761904761904761,42,142.79999999999998,4.8,5.0,5.0,19.0,4.0,4.166666666666666
2025-W14-D1,2025-04-01,2025,14,4,1,1,0,0,4.166666666666666,4.761904761904762,42,142.79999999999998,4.8,5.0,5.0,20.0,3.2,4.166666666666666
2025-W14-D2,2025-04-02,2025,14,4,2,1,0,0,4.166666666666666,4.761904761904761,42,142.79999999999998,4.8,5.0,5.0,17.0,3.6,4.166666666666666
2025-W14-D3,2025-04-03,2025,14,4,3,1,0,0,4.166666666666666,4.761904761904762,42,142.79999999999998,4.8,8.0,8.0,28.0,4.5,6.666666666666667
2025-W14-D4,2025-04-04,2025,14,4,4,1,0,1,6.666666666666667,4.8809523809523805,42,142.79999999999998,4.8,12.0,12.0,37.0,3.5833333333333335,10.0
2025-W14-D5,2025-04-05,2025,14,4,5,1,0,1,10.0,5.357142857142857,42,142.79999999999998,4.8,13.0,13.0,38.0,3.5384615384615383,10.833333333333334
2025-W14-D6,2025-04-06,2025,14,4,6,1,0,0,10.833333333333334,6.071428571428571,42,142.79999999999998,4.8,10.0,10.0,31.0,4.2,8.333333333333332
2025-W15-D0,2025-04-07,2025,15,4,0,1,0,0,8.333333333333332,6.904761904761904,42,142.79999999999998,4.8,10.0,10.0,28.0,4.3,8.333333333333332
2025-W15-D1,2025-04-08,2025,15,4,1,1,0,0,8.333333333333332,7.5,42,142.79999999999998,4.8,7.0,7.0,18.0,4.285714285714286,5.833333333333333
2025-W15-D2,2025-04-09,2025,15,4,2,1,0,0,5.833333333333333,7.738095238095238,42,142.79999999999998,4.8,7.0,7.0,19.0,4.857142857142857,5.833333333333333
2025-W15-D3,2025-04-10,2025,15,4,3,1,0,0,5.833333333333333,7.976190476190475,42,142.79999999999998,4.8,6.0,6.0,15.0,4.166666666666667,5.0
2025-W15-D4,2025-04-11,2025,15,4,4,1,0,1,5.0,7.738095238095238,42,142.79999999999998,4.8,10.0,10.0,27.0,3.5,8.333333333333332
2025-W15-D5,2025-04-12,2025,15,4,5,1,0,1,8.333333333333332,7.5,42,142.79999999999998,4.8,16.0,16.0,40.0,3.875,13.333333333333334
2025-W15-D6,2025-04-13,2025,15,4,6,1,0,0,13.333333333333334,7.857142857142856,42,142.79999999999998,4.8,16.0,16.0,42.0,4.0625,13.333333333333334
2025-W16-D0,2025-04-14,2025,16,4,0,1,0,0,13.333333333333334,8.571428571428571,42,142.79999999999998,4.8,10.0,10.0,22.0,4.6,8.333333333333332
2025-W16-D1,2025-04-15,2025,16,4,1,1,0,0,8.333333333333332,8.571428571428571,42,142.79999999999998,4.8,8.0,8.0,22.0,4.875,6.666666666666667
2025-W16-D2,2025-04-16,2025,16,4,2,1,0,0,6.666666666666667,8.690476190476192,42,142.79999999999998,4.8,9.0,9.0,25.0,4.666666666666667,7.5
2025-W16-D3,2025-04-17,2025,16,4,3,1,0,0,7.5,8.928571428571429,42,142.79999999999998,4.8,8.0,8.0,21.0,5.125,6.666666666666667
2025-W16-D4,2025-04-18,2025,16,4,4,1,0,1,6.666666666666667,9.166666666666668,42,142.79999999999998,4.8,14.0,14.0,42.0,4.5,11.666666666666666
2025-W16-D5,2025-04-19,2025,16,4,5,1,0,1,11.666666666666666,9.642857142857142,42,142.79999999999998,4.8,13.0,13.0,39.0,3.769230769230769,10.833333333333334
2025-W16-D6,2025-04-20,2025,16,4,6,1,0,0,10.833333333333334,9.285714285714286,42,142.79999999999998,4.8,14.0,14.0,42.0,4.071428571428571,11.666666666666666
2025-W17-D0,2025-04-21,2025,17,4,0,1,1,0,11.666666666666666,9.047619047619047,42,142.79999999999998,4.8,19.0,19.0,50.0,6.526315789473684,15.833333333333332
2025-W17-D1,2025-04-22,2025,17,4,1,1,1,0,15.833333333333332,10.11904761904762,42,142.79999999999998,4.8,21.0,21.0,55.0,6.761904761904762,17.5
2025-W17-D2,2025-04-23,2025,17,4,2,1,1,0,17.5,11.666666666666666,42,142.79999999999998,4.8,20.0,20.0,47.0,7.5,16.666666666666664
2025-W17-D3,2025-04-24,2025,17,4,3,1,1,0,16.666666666666664,12.976190476190476,42,142.79999999999998,4.8,23.0,23.0,59.0,7.217391304347826,19.166666666666668
2025-W17-D4,2025-04-25,2025,17,4,4,1,1,1,19.166666666666668,14.76190476190476,42,142.79999999999998,4.8,29.0,29.0,76.0,7.379310344827586,24.166666666666668
2025-W17-D5,2025-04-26,2025,17,4,5,1,1,1,24.166666666666668,16.547619047619047,42,142.79999999999998,4.8,30.0,30.0,81.0,7.766666666666667,25.0
2025-W17-D6,2025-04-27,2025,17,4,6,1,1,0,25.0,18.571428571428573,42,142.79999999999998,4.8,31.0,31.0,82.0,8.193548387096774,25.833333333333336
2025-W18-D0,2025-04-28,2025,18,4,0,1,1,0,25.833333333333336,20.5952380952381,42,142.79999999999998,4.8,31.0,31.0,87.0,8.03225806451613,25.833333333333336
2025-W18-D1,2025-04-29,2025,18,4,1,1,1,0,25.833333333333336,22.02380952380952,42,142.79999999999998,4.8,34.0,34.0,94.0,8.264705882352942,28.333333333333332
2025-W18-D2,2025-04-30,2025,18,4,2,1,1,0,28.333333333333332,23.571428571428573,42,142.79999999999998,4.8,35.0,35.0,104.0,8.714285714285714,29.166666666666668
2025-W18-D3,2025-05-01,2025,18,5,3,1,1,0,29.166666666666668,25.357142857142858,42,142.79999999999998,4.8,32.0,32.0,99.0,8.59375,26.666666666666668
2025-W18-D4,2025-05-02,2025,18,5,4,1,1,1,26.666666666666668,26.42857142857143,42,142.79999999999998,4.8,35.0,35.0,103.0,9.228571428571428,29.166666666666668
2025-W18-D5,2025-05-03,2025,18,5,5,1,1,1,29.166666666666668,27.142857142857142,42,142.79999999999998,4.8,37.0,37.0,105.0,8.945945945945946,30.833333333333336
2025-W18-D6,2025-05-04,2025,18,5,6,1,1,0,30.833333333333336,27.97619047619048,42,142.79999999999998,4.8,38.0,38.0,108.0,8.894736842105264,31.666666666666664
2025-W19-D0,2025-05-05,2025,19,5,0,1,1,0,31.666666666666664,28.809523809523807,42,142.79999999999998,4.8,39.0,39.0,113.0,8.307692307692308,32.5
2025-W19-D1,2025-05-06,2025,19,5,1,1,1,0,32.5,29.761904761904763,42,142.79999999999998,4.8,40.0,40.0,116.0,8.45,33.33333333333333
2025-W19-D2,2025-05-07,2025,19,5,2,1,1,0,33.33333333333333,30.47619047619047,42,142.79999999999998,4.8,32.0,32.0,94.0,8.9375,26.666666666666668
2025-W19-D3,2025-05-08,2025,19,5,3,1,1,0,26.666666666666668,30.11904761904762,42,142.79999999999998,4.8,36.0,36.0,100.0,8.722222222222221,30.0
2025-W19-D4,2025-05-09,2025,19,5,4,1,1,1,30.0,30.595238095238095,42,142.79999999999998,4.8,32.0,32.0,102.0,8.09375,26.666666666666668
2025-W19-D5,2025-05-10,2025,19,5,5,1,1,1,26.666666666666668,30.238095238095237,42,142.79999999999998,4.8,37.0,37.0,120.0,8.162162162162161,30.833333333333336
2025-W19-D6,2025-05-11,2025,19,5,6,1,1,0,30.833333333333336,30.238095238095237,42,142.79999999999998,4.8,34.0,34.0,113.0,8.323529411764707,28.333333333333332
2025-W20-D0,2025-05-12,2025,20,5,0,1,0,0,28.333333333333332,29.761904761904763,42,142.79999999999998,4.8,33.0,33.0,106.0,8.363636363636363,27.500000000000004
2025-W20-D1,2025-05-13,2025,20,5,1,1,0,0,27.500000000000004,29.047619047619047,42,142.79999999999998,4.8,31.0,31.0,99.0,8.387096774193548,25.833333333333336
2025-W20-D2,2025-05-14,2025,20,5,2,1,0,0,25.833333333333336,27.97619047619047,42,142.79999999999998,4.8,30.0,30.0,95.0,8.066666666666666,25.0
2025-W20-D3,2025-05-15,2025,20,5,3,1,0,0,25.0,27.73809523809524,42,142.79999999999998,4.8,27.0,27.0,86.0,8.037037037037036,22.5
2025-W20-D4,2025-05-16,2025,20,5,4,1,0,1,22.5,26.666666666666668,42,142.79999999999998,4.8,25.0,25.0,78.0,6.48,20.833333333333336
2025-W20-D5,2025-05-17,2025,20,5,5,1,0,1,20.833333333333336,25.833333333333336,42,142.79999999999998,4.8,25.0,25.0,67.0,6.48,20.833333333333336
2025-W20-D6,2025-05-18,2025,20,5,6,1,0,0,20.833333333333336,24.404761904761905,42,142.79999999999998,4.8,21.0,21.0,59.0,6.809523809523809,17.5
2025-W21-D0,2025-05-19,2025,21,5,0,1,0,0,17.5,22.857142857142858,42,142.79999999999998,4.8,13.0,13.0,37.0,8.384615384615385,10.833333333333334
2025-W21-D1,2025-05-20,2025,21,5,1,1,0,0,10.833333333333334,20.47619047619048,42,142.79999999999998,4.8,11.0,11.0,28.0,7.727272727272728,9.166666666666666
2025-W21-D2,2025-05-21,2025,21,5,2,1,0,0,9.166666666666666,18.095238095238095,42,142.79999999999998,4.8,12.0,12.0,30.0,6.916666666666667,10.0
2025-W21-D3,2025-05-22,2025,21,5,3,1,0,0,10.0,15.952380952380953,42,142.79999999999998,4.8,14.0,14.0,36.0,6.428571428571429,11.666666666666666
2025-W21-D4,2025-05-23,2025,21,5,4,1,0,1,11.666666666666666,14.404761904761909,42,142.79999999999998,4.8,13.0,13.0,36.0,6.615384615384615,10.833333333333334
2025-W21-D5,2025-05-24,2025,21,5,5,1,0,1,10.833333333333334,12.976190476190476,42,142.79999999999998,4.8,11.0,11.0,36.0,4.090909090909091,9.166666666666666
2025-W21-D6,2025-05-25,2025,21,5,6,1,0,0,9.166666666666666,11.30952380952381,42,142.79999999999998,4.8,12.0,12.0,29.0,3.9166666666666665,10.0
2025-W22-D0,2025-05-26,2025,22,5,0,1,0,0,10.0,10.23809523809524,42,142.79999999999998,4.8,9.0,9.0,22.0,4.444444444444445,7.5
2025-W22-D1,2025-05-27,2025,22,5,1,1,0,0,7.5,9.76190476190476,42,142.79999999999998,4.8,10.0,10.0,22.0,4.3,8.333333333333332
2025-W22-D2,2025-05-28,2025,22,5,2,1,0,0,8.333333333333332,9.642857142857142,42,142.79999999999998,4.8,8.0,8.0,16.0,4.0,6.666666666666667
2025-W22-D3,2025-05-29,2025,22,5,3,1,0,0,6.666666666666667,9.166666666666668,42,142.79999999999998,4.8,8.0,8.0,18.0,3.75,6.666666666666667
2025-W22-D4,2025-05-30,2025,22,5,4,1,0,1,6.666666666666667,8.452380952380953,42,142.79999999999998,4.8,9.0,9.0,26.0,3.3333333333333335,7.5
2025-W22-D5,2025-05-31,2025,22,5,5,1,0,1,7.5,7.976190476190475,42,142.79999999999998,4.8,11.0,11.0,38.0,3.727272727272727,9.166666666666666
2025-W22-D6,2025-06-01,2025,22,6,6,2,0,0,9.166666666666666,7.976190476190476,42,142.79999999999998,4.8,14.0,14.0,39.0,3.928571428571429,11.666666666666666
2025-W23-D0,2025-06-02,2025,23,6,0,2,0,0,11.666666666666666,8.214285714285714,42,142.79999999999998,4.8,12.0,12.0,30.0,4.083333333333333,10.0
2025-W23-D1,2025-06-03,2025,23,6,1,2,0,0,10.0,8.571428571428571,42,142.79999999999998,4.8,13.0,13.0,35.0,4.538461538461538,10.833333333333334
2025-W23-D2,2025-06-04,2025,23,6,2,2,0,0,10.833333333333334,8.928571428571429,42,142.79999999999998,4.8,15.0,15.0,37.0,4.6,12.5
2025-W23-D3,2025-06-05,2025,23,6,3,2,0,0,12.5,9.76190476190476,42,142.79999999999998,4.8,13.0,13.0,33.0,4.6923076923076925,10.833333333333334
2025-W23-D4,2025-06-06,2025,23,6,4,2,0,1,10.833333333333334,10.357142857142858,42,142.79999999999998,4.8,22.0,22.0,66.0,4.136363636363637,18.333333333333332
2025-W23-D5,2025-06-07,2025,23,6,5,2,0,1,18.333333333333332,11.904761904761903,42,142.79999999999998,4.8,29.0,29.0,88.0,3.724137931034482,24.166666666666668
2025-W23-D6,2025-06-08,2025,23,6,6,2,0,0,24.166666666666668,14.04761904761905,42,142.79999999999998,4.8,23.0,23.0,74.0,3.8260869565217392,19.166666666666668
2025-W24-D0,2025-06-09,2025,24,6,0,2,0,0,19.166666666666668,15.11904761904762,42,142.79999999999998,4.8,15.0,15.0,49.0,4.666666666666667,12.5
2025-W24-D1,2025-06-10,2025,24,6,1,2,0,0,12.5,15.476190476190478,42,142.79999999999998,4.8,11.0,11.0,33.0,4.454545454545454,9.166666666666666
2025-W24-D2,2025-06-11,2025,24,6,2,2,0,0,9.166666666666666,15.23809523809524,42,142.79999999999998,4.8,17.0,17.0,54.0,3.8823529411764706,14.166666666666666
2025-W24-D3,2025-06-12,2025,24,6,3,2,0,0,14.166666666666666,15.476190476190478,42,142.79999999999998,4.8,22.0,22.0,74.0,3.909090909090909,18.333333333333332
2025-W24-D4,2025-06-13,2025,24,6,4,2,0,1,18.333333333333332,16.547619047619047,42,142.79999999999998,4.8,18.0,18.0,60.0,3.9444444444444446,15.0
2025-W24-D5,2025-06-14,2025,24,6,5,2,0,1,15.0,16.071428571428573,42,142.79999999999998,4.8,15.0,15.0,45.0,3.7333333333333334,12.5
2025-W24-D6,2025-06-15,2025,24,6,6,2,0,0,12.5,14.404761904761903,42,142.79999999999998,4.8,11.0,11.0,31.0,3.727272727272727,9.166666666666666
2025-W25-D0,2025-06-16,2025,25,6,0,2,0,0,9.166666666666666,12.976190476190476,42,142.79999999999998,4.8,11.0,11.0,32.0,3.8181818181818183,9.166666666666666
2025-W25-D1,2025-06-17,2025,25,6,1,2,0,0,9.166666666666666,12.5,42,142.79999999999998,4.8,9.0,9.0,26.0,3.888888888888889,7.5
2025-W25-D2,2025-06-18,2025,25,6,2,2,0,0,7.5,12.26190476190476,42,142.79999999999998,4.8,13.0,13.0,36.0,3.076923076923077,10.833333333333334
2025-W25-D3,2025-06-19,2025,25,6,3,2,0,0,10.833333333333334,11.785714285714286,42,142.79999999999998,4.8,18.0,18.0,52.0,3.5,15.0
2025-W25-D4,2025-06-20,2025,25,6,4,2,0,1,15.0,11.30952380952381,42,142.79999999999998,4.8,17.0,17.0,56.0,3.588235294117647,14.166666666666666
2025-W25-D5,2025-06-21,2025,25,6,5,2,0,1,14.166666666666666,11.19047619047619,42,142.79999999999998,4.8,26.0,26.0,80.0,3.423076923076923,21.666666666666668
2025-W25-D6,2025-06-22,2025,25,6,6,2,0,0,21.666666666666668,12.5,42,142.79999999999998,4.8,21.0,21.0,61.0,3.5238095238095237,17.5
2025-W26-D0,2025-06-23,2025,26,6,0,2,0,0,17.5,13.69047619047619,42,142.79999999999998,4.8,13.0,13.0,46.0,4.461538461538462,10.833333333333334
2025-W26-D1,2025-06-24,2025,26,6,1,2,0,0,10.833333333333334,13.928571428571429,42,142.79999999999998,4.8,14.0,14.0,44.0,4.357142857142857,11.666666666666666
2025-W26-D2,2025-06-25,2025,26,6,2,2,0,0,11.666666666666666,14.523809523809524,42,142.79999999999998,4.8,16.0,16.0,51.0,4.3125,13.333333333333334
2025-W26-D3,2025-06-26,2025,26,6,3,2,0,0,13.333333333333334,14.88095238095238,42,142.79999999999998,4.8,19.0,19.0,56.0,4.2105263157894735,15.833333333333332
2025-W26-D4,2025-06-27,2025,26,6,4,2,0,1,15.833333333333332,15.0,42,142.79999999999998,4.8,20.0,20.0,66.0,4.05,16.666666666666664
2025-W26-D5,2025-06-28,2025,26,6,5,2,0,1,16.666666666666664,15.357142857142858,42,142.79999999999998,4.8,24.0,24.0,67.0,3.5,20.0
2025-W26-D6,2025-06-29,2025,26,6,6,2,0,0,20.0,15.11904761904762,42,142.79999999999998,4.8,19.0,19.0,57.0,3.9473684210526314,15.833333333333332
2025-W27-D0,2025-06-30,2025,27,6,0,2,0,0,15.833333333333332,14.88095238095238,42,142.79999999999998,4.8,15.0,15.0,42.0,4.6,12.5
2025-W27-D1,2025-07-01,2025,27,7,1,2,1,0,12.5,15.11904761904762,42,142.79999999999998,4.8,20.0,20.0,65.0,6.6,16.666666666666664
2025-W27-D2,2025-07-02,2025,27,7,2,2,1,0,16.666666666666664,15.833333333333332,42,142.79999999999998,4.8,26.0,26.0,98.0,6.730769230769231,21.666666666666668
2025-W27-D3,2025-07-03,2025,27,7,3,2,1,0,21.666666666666668,17.023809523809522,42,142.79999999999998,4.8,33.0,33.0,114.0,7.0606060606060606,27.500000000000004
2025-W27-D4,2025-07-04,2025,27,7,4,2,1,1,27.500000000000004,18.690476190476183,42,142.79999999999998,4.8,47.0,47.0,160.0,7.382978723404255,39.166666666666664
2025-W27-D5,2025-07-05,2025,27,7,5,2,1,1,39.166666666666664,21.9047619047619,42,142.79999999999998,4.8,66.0,66.0,212.0,8.106060606060606,55.00000000000001
2025-W27-D6,2025-07-06,2025,27,7,6,2,1,0,55.00000000000001,26.904761904761905,42,142.79999999999998,4.8,80.0,80.0,239.0,7.85,66.66666666666666
2025-W28-D0,2025-07-07,2025,28,7,0,2,1,0,66.66666666666666,34.166666666666664,42,142.79999999999998,4.8,92.0,92.0,265.0,7.739130434782608,76.66666666666667
2025-W28-D1,2025-07-08,2025,28,7,1,2,1,0,76.66666666666667,43.33333333333333,42,142.79999999999998,4.8,100.0,100.0,289.0,7.73,83.33333333333334
2025-W28-D2,2025-07-09,2025,28,7,2,2,1,0,83.33333333333334,52.85714285714287,42,142.79999999999998,4.8,98.0,98.0,282.0,7.928571428571429,81.66666666666667
2025-W28-D3,2025-07-10,2025,28,7,3,2,1,0,81.66666666666667,61.42857142857143,42,142.79999999999998,4.8,99.0,99.0,293.0,8.303030303030303,82.5
2025-W28-D4,2025-07-11,2025,28,7,4,2,1,1,82.5,69.28571428571429,42,142.79999999999998,4.8,99.0,99.0,279.0,8.404040404040405,82.5
2025-W28-D5,2025-07-12,2025,28,7,5,2,1,1,82.5,75.47619047619048,42,142.79999999999998,4.8,99.0,99.0,280.0,8.363636363636363,82.5
2025-W28-D6,2025-07-13,2025,28,7,6,2,1,0,82.5,79.40476190476191,42,142.79999999999998,4.8,92.0,92.0,262.0,8.467391304347826,76.66666666666667
2025-W29-D0,2025-07-14,2025,29,7,0,2,1,0,76.66666666666667,80.83333333333334,42,142.79999999999998,4.8,96.0,96.0,278.0,8.375,80.0
2025-W29-D1,2025-07-15,2025,29,7,1,2,1,0,80.0,81.30952380952382,42,142.79999999999998,4.8,83.0,83.0,241.0,8.662650602409638,69.16666666666667
2025-W29-D2,2025-07-16,2025,29,7,2,2,1,0,69.16666666666667,79.28571428571429,42,142.79999999999998,4.8,83.0,83.0,248.0,8.879518072289157,69.16666666666667
2025-W29-D3,2025-07-17,2025,29,7,3,2,1,0,69.16666666666667,77.5,42,142.79999999999998,4.8,84.0,84.0,246.0,8.94047619047619,70.0
2025-W29-D4,2025-07-18,2025,29,7,4,2,1,1,70.0,75.71428571428571,42,142.79999999999998,4.8,85.0,85.0,246.0,8.823529411764707,70.83333333333334
2025-W29-D5,2025-07-19,2025,29,7,5,2,1,1,70.83333333333334,74.04761904761905,42,142.79999999999998,4.8,81.0,81.0,232.0,8.444444444444445,67.5
2025-W29-D6,2025-07-20,2025,29,7,6,2,1,0,67.5,71.90476190476191,42,142.79999999999998,4.8,84.0,84.0,254.0,8.107142857142858,70.0
2025-W30-D0,2025-07-21,2025,30,7,0,2,1,0,70.0,70.95238095238095,42,142.79999999999998,4.8,83.0,83.0,246.0,8.27710843373494,69.16666666666667
2025-W30-D1,2025-07-22,2025,30,7,1,2,1,0,69.16666666666667,69.40476190476191,42,142.79999999999998,4.8,89.0,89.0,265.0,8.146067415730338,74.16666666666667
2025-W30-D2,2025-07-23,2025,30,7,2,2,1,0,74.16666666666667,70.11904761904762,42,142.79999999999998,4.8,87.0,87.0,255.0,8.172413793103448,72.5
2025-W30-D3,2025-07-24,2025,30,7,3,2,1,0,72.5,70.5952380952381,42,142.79999999999998,4.8,92.0,92.0,271.0,8.065217391304348,76.66666666666667
2025-W30-D4,2025-07-25,2025,30,7,4,2,1,1,76.66666666666667,71.54761904761905,42,142.79999999999998,4.8,81.0,81.0,246.0,8.283950617283951,67.5
2025-W30-D5,2025-07-26,2025,30,7,5,2,1,1,67.5,71.07142857142857,42,142.79999999999998,4.8,79.0,79.0,243.0,8.455696202531646,65.83333333333333
2025-W30-D6,2025-07-27,2025,30,7,6,2,1,0,65.83333333333333,70.83333333333334,42,142.79999999999998,4.8,82.0,82.0,230.0,8.560975609756097,68.33333333333333
2025-W31-D0,2025-07-28,2025,31,7,0,2,1,0,68.33333333333333,70.5952380952381,42,142.79999999999998,4.8,85.0,85.0,236.0,8.423529411764706,70.83333333333334
2025-W31-D1,2025-07-29,2025,31,7,1,2,1,0,70.83333333333334,70.83333333333334,42,142.79999999999998,4.8,77.0,77.0,205.0,8.532467532467532,64.16666666666667
2025-W31-D2,2025-07-30,2025,31,7,2,2,1,0,64.16666666666667,69.4047619047619,42,142.79999999999998,4.8,77.0,77.0,206.0,8.779220779220779,64.16666666666667
2025-W31-D3,2025-07-31,2025,31,7,3,2,1,0,64.16666666666667,68.21428571428571,42,142.79999999999998,4.8,75.0,75.0,202.0,8.666666666666666,62.5
2025-W31-D4,2025-08-01,2025,31,8,4,2,1,1,62.5,66.19047619047619,42,142.79999999999998,4.8,78.0,78.0,223.0,8.692307692307692,65.0
2025-W31-D5,2025-08-02,2025,31,8,5,2,1,1,65.0,65.83333333333334,42,142.79999999999998,4.8,87.0,87.0,239.0,8.620689655172415,72.5
2025-W31-D6,2025-08-03,2025,31,8,6,2,1,0,72.5,66.78571428571429,42,142.79999999999998,4.8,80.0,80.0,231.0,8.7875,66.66666666666666
2025-W32-D0,2025-08-04,2025,32,8,0,2,1,0,66.66666666666666,66.54761904761905,42,142.79999999999998,4.8,87.0,87.0,258.0,8.597701149425287,72.5
2025-W32-D1,2025-08-05,2025,32,8,1,2,1,0,72.5,66.78571428571429,42,142.79999999999998,4.8,82.0,82.0,243.0,8.74390243902439,68.33333333333333
2025-W32-D2,2025-08-06,2025,32,8,2,2,1,0,68.33333333333333,67.38095238095238,42,142.79999999999998,4.8,81.0,81.0,244.0,8.74074074074074,67.5
2025-W32-D3,2025-08-07,2025,32,8,3,2,1,0,67.5,67.85714285714286,42,142.79999999999998,4.8,76.0,76.0,235.0,8.802631578947368,63.33333333333333
2025-W32-D4,2025-08-08,2025,32,8,4,2,1,1,63.33333333333333,67.97619047619047,42,142.79999999999998,4.8,75.0,75.0,232.0,8.746666666666666,62.5
2025-W32-D5,2025-08-09,2025,32,8,5,2,1,1,62.5,67.61904761904762,42,142.79999999999998,4.8,79.0,79.0,236.0,8.810126582278482,65.83333333333333
2025-W32-D6,2025-08-10,2025,32,8,6,2,1,0,65.83333333333333,66.66666666666666,42,142.79999999999998,4.8,78.0,78.0,225.0,8.846153846153847,65.0
2025-W33-D0,2025-08-11,2025,33,8,0,2,1,0,65.0,66.42857142857143,42,142.79999999999998,4.8,71.0,71.0,192.0,9.154929577464788,59.166666666666664
2025-W33-D1,2025-08-12,2025,33,8,1,2,1,0,59.166666666666664,64.52380952380953,42,142.79999999999998,4.8,71.0,71.0,199.0,9.04225352112676,59.166666666666664
2025-W33-D2,2025-08-13,2025,33,8,2,2,1,0,59.166666666666664,63.214285714285715,42,142.79999999999998,4.8,68.0,68.0,191.0,9.117647058823527,56.666666666666664
2025-W33-D3,2025-08-14,2025,33,8,3,2,1,0,56.666666666666664,61.666666666666664,42,142.79999999999998,4.8,65.0,65.0,204.0,8.846153846153847,54.166666666666664
2025-W33-D4,2025-08-15,2025,33,8,4,2,1,1,54.166666666666664,60.357142857142854,42,142.79999999999998,4.8,71.0,71.0,216.0,8.450704225352112,59.166666666666664
2025-W33-D5,2025-08-16,2025,33,8,5,2,1,1,59.166666666666664,59.88095238095237,42,142.79999999999998,4.8,75.0,75.0,228.0,8.106666666666667,62.5
2025-W33-D6,2025-08-17,2025,33,8,6,2,1,0,62.5,59.404761904761905,42,142.79999999999998,4.8,80.0,80.0,247.0,8.1875,66.66666666666666
2025-W34-D0,2025-08-18,2025,34,8,0,2,1,0,66.66666666666666,59.642857142857146,42,142.79999999999998,4.8,83.0,83.0,252.0,8.19277108433735,69.16666666666667
2025-W34-D1,2025-08-19,2025,34,8,1,2,1,0,69.16666666666667,61.07142857142857,42,142.79999999999998,4.8,74.0,74.0,236.0,8.64864864864865,61.66666666666667
2025-W34-D2,2025-08-20,2025,34,8,2,2,1,0,61.66666666666667,61.42857142857143,42,142.79999999999998,4.8,71.0,71.0,232.0,8.661971830985916,59.166666666666664
2025-W34-D3,2025-08-21,2025,34,8,3,2,1,0,59.166666666666664,61.785714285714285,42,142.79999999999998,4.8,71.0,71.0,221.0,8.661971830985916,59.166666666666664
2025-W34-D4,2025-08-22,2025,34,8,4,2,1,1,59.166666666666664,62.5,42,142.79999999999998,4.8,75.0,75.0,223.0,8.573333333333334,62.5
2025-W34-D5,2025-08-23,2025,34,8,5,2,1,1,62.5,62.97619047619048,42,142.79999999999998,4.8,80.0,80.0,246.0,8.275,66.66666666666666
2025-W34-D6,2025-08-24,2025,34,8,6,2,1,0,66.66666666666666,63.57142857142857,42,142.79999999999998,4.8,88.0,88.0,254.0,8.261363636363637,73.33333333333333
2025-W35-D0,2025-08-25,2025,35,8,0,2,1,0,73.33333333333333,64.52380952380952,42,142.79999999999998,4.8,83.0,83.0,248.0,8.397590361445783,69.16666666666667
2025-W35-D1,2025-08-26,2025,35,8,1,2,1,0,69.16666666666667,64.52380952380952,42,142.79999999999998,4.8,88.0,88.0,248.0,8.454545454545455,73.33333333333333
2025-W35-D2,2025-08-27,2025,35,8,2,2,1,0,73.33333333333333,66.19047619047619,42,142.79999999999998,4.8,97.0,97.0,259.0,8.360824742268042,80.83333333333333
2025-W35-D3,2025-08-28,2025,35,8,3,2,1,0,80.83333333333333,69.28571428571429,42,142.79999999999998,4.8,99.0,99.0,267.0,8.515151515151516,82.5
2025-W35-D4,2025-08-29,2025,35,8,4,2,1,1,82.5,72.61904761904762,42,142.79999999999998,4.8,95.0,95.0,258.0,8.715789473684211,79.16666666666666
2025-W35-D5,2025-08-30,2025,35,8,5,2,1,1,79.16666666666666,75.0,42,142.79999999999998,4.8,95.0,95.0,260.0,9.0,79.16666666666666
2025-W35-D6,2025-08-31,2025,35,8,6,2,1,0,79.16666666666666,76.78571428571429,42,142.79999999999998,4.8,87.0,87.0,247.0,9.10344827586207,72.5
